readyFrame:81
currentTime:44392.423294
count:32
x y response
253 68 63
211 112 34
305 58 31
270 57 23
23 23 23
275 56 22
293 61 17
271 61 16
328 210 15
19 125 15
348 246 11
346 246 11
103 122 11
301 58 11
19 21 11
255 65 10
334 62 10
22 44 10
21 19 10
352 247 9
47 180 9
250 67 9
23 33 9
228 201 8
349 197 8
45 180 8
169 159 8
163 127 8
157 126 8
204 111 8
287 62 8
22 49 8
