readyFrame:27
currentTime:44388.016021
count:25
x y response
149 90 51
188 45 50
239 33 36
229 33 30
208 32 26
227 36 22
205 38 15
167 172 14
267 172 12
185 44 12
235 33 12
371 26 12
144 91 11
287 203 10
46 109 10
190 42 10
163 173 9
104 108 9
185 49 9
222 34 9
154 100 8
157 99 8
148 96 8
264 34 8
281 32 8
