readyFrame:46
currentTime:44389.562426
count:34
x y response
133 34 48
84 47 46
47 93 42
123 35 33
101 35 25
104 34 22
121 38 18
59 169 17
99 41 16
130 34 15
255 25 15
240 25 15
148 167 14
101 40 14
53 171 13
84 150 13
55 171 12
86 45 12
95 148 11
189 161 10
82 51 10
36 145 9
55 99 9
81 48 9
143 33 9
140 34 8
82 145 8
50 99 8
20 174 8
117 36 8
176 28 8
81 46 8
49 155 8
258 24 8
