readyFrame:62
currentTime:44390.876481
count:30
x y response
176 16 45
126 30 43
89 76 42
166 17 30
143 18 27
146 17 25
164 20 17
105 150 15
173 16 14
287 3 14
200 144 13
143 23 13
171 17 13
200 16 13
128 125 11
129 27 11
141 23 11
123 30 10
168 20 10
222 172 9
243 137 9
42 96 9
181 16 9
131 131 8
80 127 8
48 95 8
98 82 8
88 81 8
124 33 8
185 15 8
