readyFrame:10
currentTime:44386.578916
count:37
x y response
281 105 52
238 150 49
333 97 45
49 47 33
299 94 31
243 17 31
303 94 30
241 16 28
323 96 26
299 99 18
362 101 17
315 100 16
42 151 15
251 247 13
46 42 13
329 97 12
356 107 12
128 155 12
349 260 11
69 212 11
284 102 11
183 162 10
278 104 10
316 96 10
189 162 10
246 157 9
369 246 9
245 159 9
295 101 9
101 162 9
241 208 9
240 217 8
279 224 8
47 74 8
47 70 8
200 196 8
94 6 8
