readyFrame:8
currentTime:44386.421812
count:37
x y response
286 113 44
243 158 42
339 104 39
53 53 29
308 102 26
328 104 26
304 102 25
248 24 23
246 23 21
106 9 16
249 27 16
50 48 15
334 104 15
305 106 14
47 157 14
321 108 13
303 107 12
304 99 12
50 52 11
291 213 10
353 269 10
243 248 9
327 106 9
246 217 9
73 218 9
228 219 9
354 267 8
363 107 8
283 117 8
251 165 8
249 167 8
188 170 8
204 190 8
51 80 8
52 72 8
244 225 8
100 13 8
