readyFrame:98
currentTime:44393.812017
count:36
x y response
290 142 52
344 133 49
246 189 48
295 246 30
309 131 30
55 78 27
252 51 21
374 136 20
326 136 20
250 50 19
311 126 18
52 72 17
310 136 16
288 141 15
243 7 13
293 139 12
255 196 12
191 201 12
135 191 11
253 53 11
248 250 11
51 75 10
101 38 10
310 268 10
298 268 9
285 268 9
230 252 9
109 198 9
74 248 9
54 71 9
308 128 8
251 200 8
249 57 8
245 55 8
182 248 8
243 10 8
