readyFrame:13
currentTime:44386.812072
count:34
x y response
268 87 47
226 133 46
320 79 44
286 77 28
310 79 25
36 38 25
290 77 24
286 81 17
308 81 17
350 83 16
240 227 14
302 82 13
34 32 13
356 275 12
316 79 11
362 276 10
231 190 10
90 148 10
172 147 10
233 142 10
32 34 10
364 277 9
59 199 9
34 73 9
226 8 9
223 4 9
362 83 8
231 143 8
159 183 8
229 220 8
361 224 8
342 235 8
360 275 8
265 86 8
