readyFrame:15
currentTime:44386.970175
count:38
x y response
264 80 50
222 125 42
316 71 35
282 69 26
306 71 26
286 68 23
32 33 22
29 27 18
303 73 17
28 134 16
282 74 14
283 67 14
345 75 13
298 75 12
359 266 11
357 265 11
337 226 11
312 71 11
229 134 11
28 29 11
237 218 10
261 80 10
168 139 10
354 264 9
56 191 9
155 175 9
377 168 9
86 142 9
266 77 9
357 214 8
180 171 8
358 75 8
261 83 8
215 125 8
31 53 8
32 49 8
32 47 8
361 266 8
