readyFrame:35
currentTime:44388.656862
count:36
x y response
103 77 48
140 30 48
190 17 46
103 75 44
180 18 32
157 19 25
160 18 24
179 21 21
120 152 16
303 4 16
187 17 16
215 147 15
156 24 15
318 4 15
215 17 12
216 149 11
142 28 11
104 133 10
55 97 10
197 17 10
95 129 9
174 19 9
93 128 9
98 77 9
200 16 9
259 141 8
102 139 8
146 133 8
100 131 8
111 85 8
6 100 8
260 103 8
150 114 8
143 127 8
232 17 8
115 153 8
