readyFrame:70
currentTime:44391.563378
count:33
x y response
172 40 55
134 86 50
213 28 32
223 27 31
193 27 28
190 28 27
211 31 22
354 18 16
190 33 15
340 18 14
248 28 14
153 165 13
206 29 12
33 107 12
175 37 12
85 106 11
275 194 11
219 28 10
130 86 10
128 87 9
142 94 9
293 116 9
115 125 9
126 141 9
253 161 9
170 43 8
90 104 8
246 29 8
266 28 8
131 141 8
191 143 8
81 149 8
329 191 8
