readyFrame:29
currentTime:44388.172365
count:31
x y response
174 40 56
136 86 46
215 29 34
192 28 26
196 28 23
213 32 19
192 33 17
155 166 16
342 19 16
177 38 14
35 107 12
190 34 12
250 29 12
356 19 12
253 164 11
87 106 11
145 93 11
277 195 10
253 166 10
144 95 10
130 87 10
268 29 10
92 105 9
338 18 9
179 141 8
128 141 8
77 140 8
13 119 8
295 117 8
190 32 8
248 30 8
