readyFrame:16
currentTime:44387.063272
count:34
x y response
260 76 62
219 121 45
313 67 43
302 67 30
278 65 27
29 29 23
279 70 18
277 71 17
110 130 16
295 71 16
300 70 15
342 72 12
235 214 12
352 260 11
263 73 11
355 71 11
25 26 11
334 225 10
335 223 10
152 172 10
165 135 10
356 261 10
27 23 10
263 192 9
355 69 9
295 67 9
275 191 9
355 210 8
193 122 8
227 130 8
223 131 8
29 47 8
335 71 8
224 178 8
