readyFrame:60
currentTime:44390.703953
count:31
x y response
78 72 46
115 27 45
165 13 38
155 14 29
153 17 24
135 14 22
132 14 20
189 13 17
160 13 17
94 145 15
118 24 11
130 20 11
112 26 10
116 24 10
186 14 10
89 147 9
87 131 9
120 126 9
131 124 9
116 121 9
122 120 9
31 93 9
87 78 9
228 13 9
206 12 9
206 167 8
83 143 8
231 137 8
234 97 8
130 18 8
148 15 8
