readyFrame:37
currentTime:44388.813438
count:26
x y response
128 29 57
92 75 51
168 17 30
178 16 29
146 17 25
174 16 21
144 23 15
146 22 15
202 144 13
203 16 13
103 151 11
203 146 11
248 100 11
130 27 11
105 150 9
45 96 9
100 81 9
170 20 9
242 16 9
220 15 9
188 14 9
224 171 8
112 133 8
77 133 8
103 129 8
99 83 8
