readyFrame:12
currentTime:44386.735021
count:33
x y response
230 139 40
273 94 38
325 85 35
41 41 30
234 8 29
291 83 27
232 7 23
314 85 20
294 84 19
354 89 16
235 10 14
291 87 14
292 80 13
307 89 13
244 233 12
36 144 12
363 282 11
38 36 11
320 85 10
343 244 10
36 37 10
270 98 10
233 13 10
359 282 10
312 87 10
176 152 9
62 203 9
345 242 9
237 19 9
343 246 9
121 145 8
234 195 8
228 12 8
