readyFrame:87
currentTime:44392.908565
count:36
x y response
270 90 44
228 135 41
322 81 32
38 40 26
287 80 25
312 81 23
229 3 21
310 83 15
118 142 15
352 86 14
304 85 14
290 77 14
34 141 14
288 84 13
35 33 13
342 240 12
318 81 12
232 7 12
362 279 10
360 279 10
358 278 10
174 149 10
91 150 10
343 238 9
275 187 9
235 144 9
38 51 9
225 8 9
364 279 9
215 194 8
364 83 8
232 145 8
179 148 8
305 81 8
363 78 8
37 60 8
