readyFrame:49
currentTime:44389.797582
count:25
x y response
70 64 38
33 110 31
119 51 25
110 51 23
88 51 21
91 51 19
133 187 17
225 42 14
70 169 13
87 56 12
240 42 12
42 190 11
108 54 11
116 51 11
150 219 10
40 190 10
81 168 10
68 63 10
85 57 10
148 218 9
45 188 9
176 186 9
42 116 9
68 165 8
92 55 8
