readyFrame:2
currentTime:44385.952500
count:40
x y response
290 139 47
246 186 42
344 131 40
333 130 34
55 76 30
308 128 26
313 128 25
295 244 22
373 134 21
108 32 21
252 49 19
52 70 16
49 181 14
340 130 14
243 5 13
326 134 13
307 134 12
253 51 12
248 248 11
134 189 11
191 198 11
293 137 10
250 197 10
245 52 10
234 253 9
248 245 9
51 74 9
50 72 9
297 265 8
54 96 8
54 262 8
283 260 8
54 73 8
181 245 8
348 131 8
178 237 8
196 198 8
253 196 8
108 194 8
376 134 8
