readyFrame:33
currentTime:44388.500758
count:30
x y response
204 20 53
116 79 48
153 33 48
194 21 34
171 21 26
174 20 25
192 24 21
200 20 16
133 156 15
169 27 15
318 9 15
187 22 14
333 8 14
230 152 13
171 26 13
66 99 11
112 79 11
129 156 10
107 133 9
274 107 9
247 20 9
254 181 8
273 146 8
125 140 8
112 134 8
123 87 8
115 85 8
151 37 8
190 23 8
210 20 8
