readyFrame:14
currentTime:44386.892124
count:37
x y response
266 84 55
224 129 47
318 75 42
308 75 29
288 73 26
34 35 26
300 79 17
314 75 17
115 137 14
170 143 14
284 78 14
239 223 13
32 29 13
359 271 12
340 233 12
263 83 12
359 219 11
175 143 11
30 31 11
361 271 10
354 270 10
229 186 10
229 139 9
231 138 9
268 81 9
280 78 9
301 75 9
228 216 8
228 194 8
308 79 8
210 188 8
34 51 8
38 37 8
232 136 8
319 85 8
25 241 8
222 3 8
