readyFrame:61
currentTime:44390.781064
count:27
x y response
170 15 46
83 74 45
120 29 44
160 16 33
138 16 22
158 19 17
100 148 16
193 142 15
194 15 15
136 22 13
123 26 12
166 15 12
192 144 11
91 82 11
122 123 10
37 96 10
92 80 10
211 8 10
89 144 9
236 135 9
83 80 9
191 16 9
80 126 8
75 126 8
239 99 8
154 17 8
211 14 8
