readyFrame:22
currentTime:44387.609748
count:27
x y response
222 50 67
274 39 47
181 94 40
263 39 27
239 37 22
262 42 19
270 39 16
240 43 15
198 181 14
128 111 14
75 109 14
219 48 12
299 186 11
189 103 11
219 50 11
190 101 10
225 46 10
315 216 9
299 188 9
21 168 9
340 134 9
175 94 9
134 111 8
317 42 8
257 39 8
280 38 8
317 35 8
