readyFrame:74
currentTime:44391.876848
count:26
x y response
199 46 51
251 34 46
160 91 45
241 35 25
217 34 24
247 34 18
239 37 17
217 39 14
178 175 12
5 168 12
108 109 10
300 208 9
278 176 9
319 126 9
197 49 9
276 35 9
294 209 8
332 188 8
279 180 8
278 178 8
172 175 8
323 170 8
7 168 8
165 101 8
294 36 8
235 35 8
