readyFrame:64
currentTime:44391.062607
count:26
x y response
188 17 41
100 76 39
137 31 37
178 18 25
158 18 25
154 19 22
176 21 20
300 3 17
315 4 15
117 152 13
185 17 13
212 146 12
97 77 12
183 18 12
53 97 11
108 84 11
4 100 10
257 102 9
237 175 8
235 175 8
213 151 8
258 144 8
100 83 8
212 17 8
195 17 8
198 16 8
